Game,Reward 1,Reward 2
329,934.0299840252846,-59.80000047571957
330,804.5099864955992,-64.5800003670156
331,941.5699837803841,-74.40000007487833
332,808.6399863753468,-64.5900003425777
333,874.0099850390106,-59.580000476911664
334,891.8499899059534,-15.580001417547464
335,828.5399859827012,-74.24000007659197
336,776.0899866800755,-64.47000034339726
337,804.0899866875261,-64.80000034160912
338,805.6499863807112,-59.580000476911664
339,876.3199853729457,-64.78000034205616
340,1184.8199865687639,-34.490001019090414
341,756.9499867688864,-54.34000047855079
342,752.4599872864783,-64.58000034280121
343,830.509985987097,-74.77000007405877
344,759.1299873962998,-54.580000611022115
345,770.0399869401008,-64.68000034242868
346,765.2399870269,-64.58000034280121
347,808.1099862810224,-69.90000020712614
348,824.7999861259013,-69.68000020831823
349,855.7899898719043,-34.93000099435449
350,991.1799893621355,-44.98000109195709
351,770.8799870088696,-64.54000036790967
352,854.319985633716,-59.79000047594309
353,764.9499871488661,-59.80000047571957
354,830.5999858006835,-64.47000034339726
355,763.5499868225306,-54.70000061020255
356,773.6099869944155,-74.23000007681549
357,765.2999871242791,-59.57000047713518
358,816.4299865178764,-69.34000023454428
359,760.2599869444966,-69.44000020995736
360,830.6099859867245,-69.77000020816922
361,759.3499869592488,-59.80000034160912
362,804.3399866204709,-64.57000034302473
363,891.4199848305434,-69.55000020936131
364,766.949986377731,-64.56000036746264
365,749.2099875230342,-74.23000007681549
366,984.6199887115508,-25.810001282021403
367,771.0899868849665,-74.34000007621944
368,864.3999851066619,-54.480000611394644
369,831.8099860753864,-74.3600000757724
370,775.769986813888,-64.34000034444034
371,764.1399871017784,-69.44000020995736
372,776.8099867887795,-69.23000021092594
373,753.8199867699295,-59.47000047750771
374,805.5199864245951,-59.720000341534615
375,805.8099868949503,-59.66000047698617
376,743.3399870004505,-54.580000611022115
377,794.9699864704162,-64.71000034175813
378,755.269987180829,-59.54000050202012
379,871.1999902110547,-44.15000073052943
380,809.7899862173945,-59.60000047646463
381,775.9999861754477,-64.54000011458993
382,753.8499869983643,-54.80000060983002
383,749.0399874877185,-64.46000034362078
384,762.3899867199361,-59.67000047676265
385,770.3799871187657,-64.44000034406781
386,766.6899868082255,-59.48000047728419
387,937.4299892541021,-30.250000992789865
388,772.8499870412052,-74.33000007644296
389,899.1099892556667,-25.240000993013382
390,815.6599859576672,-60.11000047437847
391,757.7599871009588,-59.90000047534704
392,823.3099859338254,-64.57000034302473
393,770.9699867386371,-69.33000021055341
394,824.5699858721346,-69.68000020831823
395,774.839986845851,-59.57000047713518
396,756.6899873279035,-59.37000047788024
397,866.3799896351993,-21.12000112235546
398,990.0499875303358,-30.700001124292612
399,761.8899873569608,-59.47000047750771
400,767.6899871136993,-64.48000034317374
401,845.8999909833074,-29.900001034140587
402,770.8699867725372,-69.44000020995736
403,751.0899872332811,-54.580000611022115
404,789.719986455515,-64.23000034503639
405,749.8199874162674,-59.5600004773587
406,766.7899871636182,-64.68000034242868
407,808.8999862726778,-54.7000004760921
408,764.9299870990217,-64.58000034280121
409,745.209987802431,-59.76000047661364
410,1100.4599869865924,-15.730001550167799
411,767.3499868866056,-69.23000021092594
412,816.5999862123281,-69.91000020690262
413,775.9999866504222,-69.34000021032989
414,826.4099862482399,-69.66000020876527
415,757.3499872144312,-69.34000021032989
416,820.2699861526489,-64.46000034362078
417,774.0499868039042,-69.48000020906329
418,886.5199851561338,-64.65000036731362
419,814.76998623088,-69.57000020891428
420,799.6899864319712,-59.690000500530005
421,761.0699871275574,-64.23000034503639
422,920.0099903400987,-39.84000112861395
423,803.6999863609672,-54.57000061124563
424,762.4499870780855,-64.34000034444034
425,863.5699905324727,-30.250001126900315
426,885.679989496246,-21.03000128082931
427,748.3399871978909,-54.80000060983002
428,810.2699866686016,-59.780000476166606
429,761.6499871145934,-64.44000034406781
430,785.6599863655865,-69.23000021092594
431,805.9399868194014,-59.33000047877431
432,947.1299887094647,-30.59000125899911
433,757.0499864183366,-64.46000034362078
434,762.759987000376,-64.48000034317374
435,902.1999845635146,-69.55000020936131
436,837.0299856550992,-69.2500002104789
437,761.889986814931,-59.67000047676265
438,767.9499868955463,-74.34000007621944
439,868.2699856031686,-59.780000476166606
440,783.639986699447,-69.33000021055341
441,873.7399848755449,-59.59000047668815
442,766.8899872954935,-64.37000034376979
443,863.7099854275584,-54.93000060878694
444,755.0099876653403,-59.65000047720969
445,752.0499872639775,-64.23000034503639
446,772.8499868344516,-64.54000034369528
447,804.7999866940081,-54.89000060968101
448,794.58998657763,-59.71000047586858
449,807.1899865493178,-69.44000020995736
450,814.2299862448126,-69.58000020869076
451,811.529986679554,-69.45000020973384
452,819.8199863713235,-74.44000007584691
453,865.8099856097251,-64.68000034242868
454,757.2899873200804,-54.66000047698617
455,816.2199863549322,-69.36000020988286
456,813.3099865503609,-69.33000021055341
457,803.1899861115962,-59.490000477060676
458,762.5199870280921,-64.58000034280121
459,769.0399869363755,-64.33000034466386
460,761.9999867584556,-59.67000047676265
461,764.2399871144444,-64.33000034466386
462,767.2499868869781,-69.34000021032989
463,745.9099877160043,-59.76000047661364
464,810.9199866261333,-69.46000020951033
465,799.0899864807725,-54.92000060901046
466,876.8299854230136,-69.45000020973384
467,782.9099866878241,-74.23000007681549
468,1246.679984955117,-40.19000085629523
469,766.9699870422482,-64.44000034406781
470,872.099985435605,-64.55000034347177
471,815.8699859566987,-64.77000034227967
472,869.7199906911701,-39.570001021027565
473,755.6899872794747,-54.56000061146915
474,786.5099865663797,-69.23000021092594
475,766.4499870296568,-69.23000021092594
476,740.8599871154875,-74.32000010088086
477,765.7899868469685,-74.44000007584691
478,743.4199870731682,-54.57000061124563
479,756.1699872165918,-69.44000020995736
480,858.23998535797,-59.80000047571957
481,750.3099877368659,-59.76000050082803
482,762.3899873048067,-59.66000034287572
483,858.9099902920425,-24.900001019239426
484,952.9999893475324,-49.38000072911382
485,863.4099850524217,-64.78000034205616
486,764.9399869460613,-64.68000034242868
487,823.0699861049652,-69.2500002104789
488,761.4899872131646,-54.680000610649586
489,760.1899871788919,-64.44000034406781
490,921.5499889813364,-39.35000088810921
491,872.8799902703613,-39.2500007301569
492,1016.2999882623553,-40.30000099167228
493,755.8999871890992,-69.44000020995736
494,875.5399852301925,-69.81000020727515
495,739.7099881283939,-59.420000249519944
496,774.4399866871536,-69.46000020951033
497,767.1899870987982,-64.66000020876527
498,766.1099870037287,-64.37000034376979
499,885.1599851045758,-59.580000476911664
